Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
4447,Course_4447,Marketing,61,216,99.80910977,Coursera,163.2484095,4.359998486
4448,Course_4448,Marketing,71,2427,81.75552935,edX,123.9081238,3.241956519
4449,Course_4449,Marketing,99,2597,97.35671617,Coursera,104.3159212,3.623095597
4450,Course_4450,Finance,79,2463,96.9112931,Coursera,198.4250653,3.049143168
4451,Course_4451,Programming,39,2187,58.65170964,edX,116.8331381,4.449986782
4452,Course_4452,Design,90,535,78.60880757,Coursera,12.21455358,4.868676964
4453,Course_4453,Data Science,65,1428,72.97388954,edX,186.6732018,4.03155989
4454,Course_4454,Office Tools,89,2004,88.54898113,Coursera,30.76309259,4.49244736
4455,Course_4455,Finance,37,2945,68.87291703,LinkedIn Learning,101.2677506,3.864185523
4456,Course_4456,Programming,23,3265,59.79884079,Coursera,80.11196258,3.292350248
4457,Course_4457,Business,74,4298,71.16366032,edX,84.9449717,3.706676953
4458,Course_4458,AI,38,265,80.03498491,edX,31.07989675,4.152923512
4459,Course_4459,Finance,86,2238,76.68788393,edX,87.57403155,4.359438729
4460,Course_4460,Finance,74,649,71.04874588,LinkedIn Learning,55.11881695,4.005131259
4461,Course_4461,Business,14,2153,95.10459094,LinkedIn Learning,170.9483817,3.441911316
4462,Course_4462,Design,88,2399,77.22678227,Udemy,98.81349827,4.560891617
4463,Course_4463,Finance,70,1037,56.0540071,Udemy,189.0503735,4.859868307
4464,Course_4464,AI,96,1004,63.34868717,Udemy,166.8740252,3.616574342
4465,Course_4465,Marketing,100,1734,53.29529143,Coursera,39.82934912,3.275408906
4466,Course_4466,Data Science,61,1827,83.79448776,LinkedIn Learning,167.1875341,3.742704757
4467,Course_4467,Marketing,69,412,94.36850433,LinkedIn Learning,17.598906,4.015521611
4468,Course_4468,Business,64,4616,54.36920659,LinkedIn Learning,79.94465498,3.592362009
4469,Course_4469,Data Science,53,2141,89.39705257,LinkedIn Learning,181.0361592,3.477843084
4470,Course_4470,Business,91,3623,87.86437293,edX,104.620551,3.797219308
4471,Course_4471,Marketing,92,3940,74.95687412,edX,41.83492621,4.451886603
4472,Course_4472,Data Science,19,692,59.30440779,LinkedIn Learning,115.3896432,4.757231346
4473,Course_4473,Finance,43,1176,71.93198144,Coursera,85.87433119,4.318731871
4474,Course_4474,Programming,11,2803,75.56248074,Coursera,102.1209176,4.050215789
4475,Course_4475,Design,67,2478,62.63406422,edX,105.6465057,4.891326994
4476,Course_4476,Design,35,3087,95.360374,edX,97.32703418,4.030469551
4477,Course_4477,AI,53,4433,55.75431234,LinkedIn Learning,74.55919872,3.524985132
4478,Course_4478,Marketing,98,3224,97.21284328,LinkedIn Learning,160.5469979,4.995405763
4479,Course_4479,Marketing,99,4747,88.2124406,Coursera,83.39984138,4.062146588
4480,Course_4480,Programming,49,2906,74.85784352,edX,187.4761423,4.090229207
4481,Course_4481,Finance,85,4535,84.9361894,Coursera,60.66051481,4.63540516
4482,Course_4482,AI,21,4428,75.34816393,Coursera,10.67974447,3.425465942
4483,Course_4483,Office Tools,100,3885,74.92905353,Coursera,101.1701441,3.198878825
4484,Course_4484,Marketing,11,2187,65.59505902,LinkedIn Learning,43.86639006,4.184799277
4485,Course_4485,Data Science,79,4974,61.22728102,LinkedIn Learning,143.1040621,4.440770438
4486,Course_4486,Office Tools,91,689,89.63695854,Udemy,101.2411963,4.295859512
4487,Course_4487,Office Tools,74,3481,87.57292111,Coursera,59.99072545,4.963896874
4488,Course_4488,Business,40,2541,73.43917581,LinkedIn Learning,117.1708525,4.195351213
4489,Course_4489,Programming,14,2321,85.81167434,edX,54.98422237,4.471067275
4490,Course_4490,Data Science,97,3904,78.80448291,Udemy,29.22022843,3.309831061
4491,Course_4491,Office Tools,96,4200,85.6726975,Coursera,187.7486859,3.482319784
4492,Course_4492,Design,13,1992,89.11051996,LinkedIn Learning,184.3941897,3.495099898
4493,Course_4493,AI,29,1938,73.28945567,edX,54.63215474,4.475901747
4494,Course_4494,Marketing,60,904,95.97653861,Coursera,21.05062868,4.521613157
4495,Course_4495,Finance,40,3279,73.0877136,Udemy,78.80049822,3.01338122
4496,Course_4496,Finance,24,2487,66.10555749,Coursera,146.5823215,4.745608655
4497,Course_4497,Finance,80,4340,54.88705814,Udemy,184.7949149,3.661045011
4498,Course_4498,Business,40,3699,69.46751567,Udemy,106.0435837,3.197543833
4499,Course_4499,Finance,22,4171,67.72425236,Udemy,144.4483699,4.207730453
4500,Course_4500,Office Tools,45,4644,69.17317149,edX,170.8086222,4.686702189
4501,Course_4501,Data Science,65,1055,67.44557108,LinkedIn Learning,76.09273347,3.346599052
4502,Course_4502,Office Tools,72,293,94.82971025,Udemy,67.39125323,4.962911161
4503,Course_4503,Data Science,84,4110,78.82591931,LinkedIn Learning,181.7824065,4.077606539
4504,Course_4504,Marketing,93,3660,70.90397527,Udemy,131.3737785,3.360359092
4505,Course_4505,Data Science,38,1754,66.80055026,LinkedIn Learning,189.1509141,4.989505203
4506,Course_4506,Finance,46,2116,52.32588294,Udemy,175.5232951,3.49658694
4507,Course_4507,Data Science,77,4399,93.62438413,edX,124.3317075,3.647226545
4508,Course_4508,Programming,12,3066,58.14821491,LinkedIn Learning,14.62531293,3.294727414
4509,Course_4509,Design,74,3186,67.31110245,edX,16.27797506,3.61155576
4510,Course_4510,Data Science,32,4132,87.53255566,Udemy,178.8791025,3.984566957
4511,Course_4511,Marketing,22,4598,84.22733653,Coursera,172.2048407,4.909706959
4512,Course_4512,Office Tools,81,596,85.63710414,Udemy,77.39138106,3.935074956
4513,Course_4513,Business,61,2341,74.36021146,Coursera,117.9012643,3.88331243
4514,Course_4514,Technology,14,3959,91.27402648,Coursera,120.9718429,4.198575056
4515,Course_4515,Marketing,23,2073,64.33278956,Coursera,158.3334015,4.512740648
4516,Course_4516,Finance,37,2350,90.15639383,Udemy,31.89604686,3.45910128
4517,Course_4517,Finance,28,898,54.50959163,LinkedIn Learning,177.3154865,3.657302428
4518,Course_4518,Business,69,556,76.86826884,Coursera,165.2033342,4.421938645
4519,Course_4519,Office Tools,94,453,51.36711929,Coursera,93.68065137,4.711306348
4520,Course_4520,Technology,42,944,82.31282728,Coursera,80.23476022,3.094729434
4521,Course_4521,AI,47,2060,77.77944159,LinkedIn Learning,197.3918953,3.039573279
4522,Course_4522,Programming,55,1012,50.71629126,edX,167.2989256,3.879999594
4523,Course_4523,Office Tools,19,3006,67.41160664,LinkedIn Learning,185.1169336,4.861187604
4524,Course_4524,Data Science,24,1460,69.57608595,Udemy,189.9506732,4.571590227
4525,Course_4525,Design,95,2307,59.65100959,Udemy,96.94699107,4.596028794
4526,Course_4526,Technology,43,4827,63.75041716,Coursera,78.98676896,3.624295045
4527,Course_4527,Data Science,24,3233,97.76495419,Udemy,91.55709269,4.770411427
4528,Course_4528,Finance,54,2935,83.80468051,edX,101.2253405,4.116865714
4529,Course_4529,Design,56,1226,73.78918363,LinkedIn Learning,85.40550765,3.68576043
4530,Course_4530,Technology,64,1280,59.38457601,Coursera,88.25793182,4.723937321
4531,Course_4531,Design,15,3851,62.9308734,LinkedIn Learning,138.7825266,3.822992222
4532,Course_4532,Technology,72,799,91.89925141,LinkedIn Learning,159.9300284,3.821420849
4533,Course_4533,Finance,38,1645,78.25210777,Udemy,189.8088465,3.022423598
4534,Course_4534,AI,39,4984,58.36303235,Coursera,127.9820022,4.909633934
4535,Course_4535,Finance,13,4834,51.09260204,edX,40.84508888,4.305088975
4536,Course_4536,Office Tools,31,3075,98.46707269,Coursera,67.6068077,3.407883536
4537,Course_4537,AI,50,2631,87.82671531,LinkedIn Learning,21.10757223,4.564720399
4538,Course_4538,Finance,70,4984,59.71777447,LinkedIn Learning,34.04428957,3.13097034
4539,Course_4539,Office Tools,57,4201,87.25820411,edX,27.82817396,4.023455851
4540,Course_4540,Data Science,82,4242,93.32415906,edX,24.81887188,3.140110267
4541,Course_4541,Programming,47,4812,73.72161365,edX,40.55267759,4.421799234
4542,Course_4542,Marketing,81,3668,90.52957888,Coursera,161.5079494,3.46620882
4543,Course_4543,Finance,58,3423,76.16060385,Udemy,129.4282912,4.950577911
4544,Course_4544,Design,41,3391,66.53276721,Coursera,19.6122717,4.941037518
4545,Course_4545,AI,31,1243,88.05612312,Udemy,194.3484326,3.717462383
4546,Course_4546,Finance,27,907,52.95805564,Udemy,160.0033114,4.824639734
4547,Course_4547,Business,32,1547,74.66893039,Udemy,14.25378058,3.446171083
4548,Course_4548,Finance,36,4280,92.97545737,LinkedIn Learning,190.7255469,3.732152176
4549,Course_4549,Finance,24,2150,53.2314376,edX,185.0828377,4.283206692
4550,Course_4550,Programming,29,2843,64.82022128,Coursera,38.3940482,4.454845394
4551,Course_4551,AI,14,2727,60.81745019,LinkedIn Learning,199.5654886,4.460526647
4552,Course_4552,Design,41,370,87.11120047,Udemy,153.1710095,3.135097603
4553,Course_4553,Marketing,94,4669,52.10335584,Coursera,139.800623,3.191949758
4554,Course_4554,Design,82,4316,70.92108985,LinkedIn Learning,70.42592576,3.845344534
4555,Course_4555,AI,30,3084,87.9622623,edX,51.09982117,3.991065003
4556,Course_4556,Data Science,77,3573,62.27485486,LinkedIn Learning,140.8068332,3.509440449
4557,Course_4557,Office Tools,93,262,63.85555716,Coursera,119.4051032,3.078760811
4558,Course_4558,Technology,18,4008,64.22584188,Udemy,170.5419864,4.494148531
4559,Course_4559,Business,27,131,59.59866584,Coursera,154.4432934,3.634784039
4560,Course_4560,Business,77,1564,53.78400514,Coursera,103.551563,3.274061073
4561,Course_4561,Finance,54,1143,58.48492443,LinkedIn Learning,57.17342569,4.697129826
4562,Course_4562,Data Science,89,3575,52.18321711,Coursera,190.2916613,3.454451113
4563,Course_4563,Marketing,85,4671,94.72004816,edX,58.27885474,3.817916427
4564,Course_4564,Office Tools,32,1786,56.98808693,Udemy,102.464807,4.965074386
4565,Course_4565,Technology,24,555,82.87595983,LinkedIn Learning,183.3156732,4.881475398
4566,Course_4566,AI,34,1321,53.16262182,Coursera,198.6525396,4.712213546
4567,Course_4567,Data Science,89,778,66.71636562,Udemy,52.19463936,4.642504862
4568,Course_4568,AI,68,477,58.68968421,Coursera,41.78149433,3.633565496
4569,Course_4569,Business,34,4130,96.12448815,edX,171.2449991,3.217193752
4570,Course_4570,Office Tools,31,1824,87.78767511,Coursera,160.8940199,4.157098965
4571,Course_4571,Finance,40,856,73.16349763,LinkedIn Learning,172.8413301,3.887413205
4572,Course_4572,Technology,74,1514,91.38180037,Coursera,20.5681665,3.533010906
4573,Course_4573,Technology,62,169,90.49544674,edX,85.56613293,4.343272193
4574,Course_4574,Office Tools,63,2685,59.69325135,Udemy,156.7296202,4.364661403
4575,Course_4575,Design,56,2423,74.80003065,LinkedIn Learning,144.6964755,3.034253795
4576,Course_4576,Marketing,29,3672,68.75435722,Udemy,172.2120929,4.819800973
4577,Course_4577,Design,93,4381,50.40090726,Udemy,137.0236971,3.638098943
4578,Course_4578,Finance,33,2491,67.97740386,Udemy,26.32670318,3.882588426
4579,Course_4579,Programming,93,2693,58.06599629,Udemy,177.7076396,4.635600285
4580,Course_4580,Marketing,82,1179,87.10313417,LinkedIn Learning,134.6271485,4.145649154
4581,Course_4581,Business,14,3485,78.73034448,edX,87.24388241,3.297584351
4582,Course_4582,Office Tools,18,1527,85.95003455,edX,82.40525395,3.826950597
4583,Course_4583,Finance,81,4816,98.32128911,Coursera,40.27643061,3.791546229
4584,Course_4584,Programming,25,3640,91.82334361,Coursera,100.9004673,3.432783517
4585,Course_4585,Finance,31,126,97.95972229,Coursera,175.3843571,4.037954144
4586,Course_4586,Design,41,3387,61.17926881,LinkedIn Learning,112.247573,3.087230578
4587,Course_4587,Data Science,88,1106,78.09121635,edX,81.99746306,3.001792949
4588,Course_4588,Programming,62,356,59.56865422,Udemy,110.6394247,4.146570322
4589,Course_4589,AI,85,580,54.43829811,edX,79.22781335,4.338844224
4590,Course_4590,Marketing,20,243,92.71605137,Coursera,25.83012849,4.154045424
4591,Course_4591,Finance,58,1941,70.71663167,LinkedIn Learning,193.2532613,3.937892594
4592,Course_4592,Office Tools,94,202,98.56583743,LinkedIn Learning,99.6894966,4.991112023
4593,Course_4593,Office Tools,24,4732,75.14987648,Coursera,164.7822798,4.436738181
4594,Course_4594,Business,42,432,93.13695937,LinkedIn Learning,107.071533,4.095828486
4595,Course_4595,Finance,50,316,69.58180465,edX,21.40780915,4.705194604
4596,Course_4596,Business,92,5000,93.33940297,edX,47.77156668,3.784806548
4597,Course_4597,Business,56,633,66.80708691,Coursera,38.94659745,3.793465112
4598,Course_4598,Data Science,38,3206,79.22973587,Udemy,164.5887632,4.429077193
4599,Course_4599,Data Science,51,3292,80.75685875,edX,82.36761549,3.196311407
4600,Course_4600,Finance,19,4795,80.71094013,edX,138.9909369,4.191826029
4601,Course_4601,Data Science,45,3996,93.547766,LinkedIn Learning,34.04713762,4.545611162
4602,Course_4602,Office Tools,97,3396,93.62216947,Udemy,80.25949647,4.432442955
4603,Course_4603,Programming,47,2732,74.06053253,edX,144.5858044,4.696217884
4604,Course_4604,Data Science,42,2322,82.8736621,LinkedIn Learning,65.65906414,4.942837365
4605,Course_4605,Business,80,4281,66.28585158,Udemy,150.1639694,3.672150779
4606,Course_4606,Office Tools,90,2206,88.92450451,edX,186.4416376,4.346034779
4607,Course_4607,Marketing,87,2509,83.99265624,edX,116.1817985,4.483901093
4608,Course_4608,AI,93,177,94.29799521,Coursera,10.75229184,3.840083565
4609,Course_4609,Office Tools,24,640,55.05996685,Udemy,40.37939242,4.116664314
4610,Course_4610,Design,97,1053,51.88883256,edX,198.9244548,4.576704444
4611,Course_4611,Design,72,679,70.33542204,Coursera,119.9220247,3.549785953
4612,Course_4612,Finance,88,1832,55.52086677,edX,26.42366495,4.9158952
4613,Course_4613,Data Science,18,563,91.65501721,Coursera,164.4188723,3.928151036
4614,Course_4614,Finance,24,415,93.90337702,Coursera,132.5370833,3.756305988
4615,Course_4615,Office Tools,98,1616,71.50002611,LinkedIn Learning,105.8225487,4.492469371
4616,Course_4616,Design,37,4024,57.28115806,Udemy,40.77927872,4.44480347
4617,Course_4617,Office Tools,94,3383,95.84450409,Coursera,135.7825273,4.570264683
4618,Course_4618,Office Tools,88,4933,53.2010165,Udemy,130.4733472,4.529017809
4619,Course_4619,AI,73,730,77.9642912,edX,177.6016301,4.494004129
4620,Course_4620,Marketing,84,4909,69.66577526,LinkedIn Learning,27.60991218,4.262386751
4621,Course_4621,Data Science,27,4127,73.44948478,Udemy,103.1534351,3.65534872
4622,Course_4622,Design,85,2122,70.02576083,Coursera,18.3397415,3.025896676
4623,Course_4623,Finance,40,4607,72.22639302,Coursera,46.26655534,3.390086653
4624,Course_4624,Marketing,60,4307,89.99919756,Udemy,18.12209109,3.436562136
4625,Course_4625,Business,72,205,88.24826862,Udemy,152.1709086,4.776981925
4626,Course_4626,Design,10,2450,76.35895575,Udemy,116.9617231,3.252360684
4627,Course_4627,Finance,62,1905,79.91124843,LinkedIn Learning,79.46471781,4.968456766
4628,Course_4628,Data Science,79,519,78.06537754,Coursera,121.615094,3.448064174
4629,Course_4629,AI,37,3102,85.54221732,edX,136.6142734,4.954463226
4630,Course_4630,Design,80,1346,95.70466133,edX,194.8208316,3.405890715
4631,Course_4631,Programming,88,2925,51.0707002,Udemy,92.52764084,3.232427765
4632,Course_4632,Business,53,3635,67.05574008,Udemy,156.6550485,3.715765463
4633,Course_4633,Design,69,4231,55.14962311,LinkedIn Learning,144.0288972,3.683235042
4634,Course_4634,Office Tools,62,1711,61.18338088,Coursera,131.2544755,4.486030309
4635,Course_4635,Technology,33,1187,87.06878316,LinkedIn Learning,89.46472859,4.824633754
4636,Course_4636,Marketing,10,3112,75.33359008,edX,189.6737647,4.42761373
4637,Course_4637,Business,57,4981,64.74053338,edX,151.7100956,3.260412636
4638,Course_4638,Technology,68,3676,98.99479265,edX,41.7845668,3.19848338
4639,Course_4639,Technology,34,2320,75.68778218,LinkedIn Learning,43.93429069,4.490811782
4640,Course_4640,AI,59,344,68.82501134,edX,170.3865611,4.954670872
4641,Course_4641,Technology,44,3678,50.93401533,edX,160.6887317,4.19914793
4642,Course_4642,Marketing,39,1590,65.52095156,Udemy,129.4364181,3.670964697
4643,Course_4643,Data Science,97,1454,66.45258238,Udemy,44.9222931,4.499577747
4644,Course_4644,Design,59,849,79.56761055,LinkedIn Learning,83.89076417,3.90728526
4645,Course_4645,Business,71,3444,83.25712686,edX,40.31579626,4.82704622
4646,Course_4646,Design,65,2312,59.75492533,LinkedIn Learning,110.9282528,3.306342414
4647,Course_4647,Finance,25,2242,77.72076142,LinkedIn Learning,147.5007672,3.222501234
4648,Course_4648,Technology,12,3690,58.01020611,Udemy,32.2184151,4.800762024
4649,Course_4649,AI,94,4989,50.76535361,LinkedIn Learning,82.81147146,4.141295888
4650,Course_4650,Marketing,69,2507,50.26618386,edX,15.3443938,4.942391515
4651,Course_4651,AI,58,3226,80.78112915,Udemy,39.73873534,3.709456887
4652,Course_4652,AI,83,3430,95.82920726,edX,77.96212942,4.083487897
4653,Course_4653,Office Tools,93,319,81.98651714,Coursera,30.70465997,4.552505436
4654,Course_4654,Office Tools,12,1079,64.00869664,Udemy,197.4915573,3.000025886
4655,Course_4655,Data Science,12,2457,54.5327829,LinkedIn Learning,108.5284218,3.932825176
4656,Course_4656,Office Tools,39,1817,99.9789322,Udemy,111.9000954,4.887772443
4657,Course_4657,Design,58,4343,91.55093829,edX,37.82442059,3.029519763
4658,Course_4658,Programming,81,2958,89.1310394,Udemy,111.2724865,4.347110875
4659,Course_4659,Finance,82,3809,85.31219644,Udemy,72.68037446,4.66759561
4660,Course_4660,Office Tools,36,742,73.44436505,LinkedIn Learning,185.0967012,3.578370039
4661,Course_4661,Marketing,66,209,72.20922182,Udemy,71.58931311,4.790795144
4662,Course_4662,Design,65,1035,85.63548122,Udemy,19.1220516,3.329676779
4663,Course_4663,Design,67,2328,92.17857366,LinkedIn Learning,166.612962,3.815687161
4664,Course_4664,Programming,75,2357,92.16232008,Coursera,18.56233065,3.718099275
4665,Course_4665,Programming,57,1417,94.84509725,Coursera,151.4619749,3.336326964
4666,Course_4666,Finance,69,147,93.95339309,LinkedIn Learning,150.6711362,3.78152698
4667,Course_4667,Programming,94,3873,54.07494579,Udemy,188.8990828,4.989917949
4668,Course_4668,Office Tools,33,4706,98.36122496,LinkedIn Learning,48.87858991,3.298312341
4669,Course_4669,Office Tools,81,3821,63.01393017,Coursera,72.83435065,3.962413707
4670,Course_4670,AI,13,161,74.45408112,Coursera,129.1785564,4.708446598
4671,Course_4671,Finance,86,2345,64.94380559,Coursera,161.160354,3.687390106
4672,Course_4672,Finance,91,3755,60.40092644,edX,145.3578136,4.553006439
4673,Course_4673,Marketing,50,136,92.1075331,LinkedIn Learning,56.31927415,3.296904177
4674,Course_4674,AI,41,1583,72.50683661,LinkedIn Learning,193.0555297,3.355623375
4675,Course_4675,Data Science,79,2618,93.40623572,LinkedIn Learning,130.8762747,4.937515054
4676,Course_4676,Marketing,18,2850,97.56228825,Coursera,167.137327,4.564045936
4677,Course_4677,Programming,23,3136,67.05595595,Udemy,181.6226495,4.928366304
4678,Course_4678,Office Tools,93,552,63.22002045,edX,193.1977475,4.929233984
4679,Course_4679,Business,52,4725,98.74702859,edX,75.82928945,4.09487568
4680,Course_4680,AI,73,3760,85.43227114,Udemy,79.4082121,3.290424139
4681,Course_4681,Finance,82,461,86.01014382,Udemy,155.7255665,4.43234591
4682,Course_4682,Design,44,4715,81.64398518,LinkedIn Learning,12.31580348,3.831634981
4683,Course_4683,Marketing,19,4600,64.28911972,Udemy,171.9929923,4.188596512
4684,Course_4684,Office Tools,98,563,60.8433041,edX,78.09870952,4.092664962
4685,Course_4685,Programming,88,1623,66.91191294,Coursera,163.6407503,3.791248135
4686,Course_4686,Programming,66,2631,50.71786205,edX,61.10217577,4.77246907
4687,Course_4687,Marketing,19,1632,74.39089425,Udemy,169.7309566,3.503221226
4688,Course_4688,Business,90,2181,62.87408971,LinkedIn Learning,147.3253534,4.32753764
4689,Course_4689,Design,23,2922,53.76759148,Coursera,100.1634071,3.343182978
4690,Course_4690,Marketing,76,2277,80.59846118,Udemy,173.6991104,3.923178664
4691,Course_4691,Technology,63,369,98.79738291,edX,48.66034988,3.606748096
4692,Course_4692,Technology,79,3211,86.59773369,edX,16.39026098,4.026037234
4693,Course_4693,Office Tools,50,1208,70.06935483,Coursera,41.00922319,4.619595323
4694,Course_4694,Data Science,89,862,86.04898831,LinkedIn Learning,192.7646472,3.008383249
4695,Course_4695,AI,55,1247,50.10457544,LinkedIn Learning,177.6158785,4.330150085
4696,Course_4696,Programming,53,1297,95.67769617,Coursera,26.03732687,3.124126149
4697,Course_4697,Marketing,84,4885,67.70497916,LinkedIn Learning,20.15540846,4.820903393
4698,Course_4698,Design,30,2203,67.57657241,Udemy,104.6790362,4.438249263
4699,Course_4699,Programming,11,344,71.03434099,Udemy,105.3357977,3.849331133
4700,Course_4700,Technology,73,137,83.16058156,LinkedIn Learning,90.42507734,4.483288574
4701,Course_4701,Business,47,2329,96.82146773,Coursera,185.566634,4.387604589
4702,Course_4702,AI,95,4724,98.5199948,LinkedIn Learning,160.8055595,3.977020892
4703,Course_4703,Programming,52,1766,99.143365,LinkedIn Learning,142.2681263,4.594252699
4704,Course_4704,Business,49,1695,61.08115731,Coursera,150.1881772,3.499176217
4705,Course_4705,Design,41,1224,79.27377222,Coursera,173.415786,3.968205086
4706,Course_4706,Technology,68,3383,57.57925872,Udemy,63.83422253,3.377421867
4707,Course_4707,Marketing,50,3615,55.48158651,edX,162.2288926,4.712739565
4708,Course_4708,Marketing,16,1444,59.02223971,Coursera,10.26474304,4.52883326
4709,Course_4709,Design,98,3908,92.86650475,Coursera,136.7035814,4.654262467
4710,Course_4710,Finance,49,4954,84.8978317,edX,122.6411622,4.840031017
4711,Course_4711,Office Tools,92,3898,72.10494807,Udemy,120.8794906,4.403623214
4712,Course_4712,Programming,45,1750,67.07480696,LinkedIn Learning,94.97336716,4.735003968
4713,Course_4713,Design,49,2410,64.98965123,LinkedIn Learning,186.0024762,4.825841546
4714,Course_4714,Office Tools,17,4465,54.89466885,LinkedIn Learning,134.1835343,3.423390269
4715,Course_4715,Programming,80,3537,90.42900061,LinkedIn Learning,12.44174888,3.222778672
4716,Course_4716,Finance,65,2459,64.78527135,edX,142.4252436,4.070140331
4717,Course_4717,Technology,82,2048,82.1090124,edX,16.01814884,3.778318958
4718,Course_4718,Business,20,3596,79.63801734,Udemy,116.1928383,4.207955788
4719,Course_4719,Finance,68,3590,85.45690528,Coursera,48.96650376,3.828255783
4720,Course_4720,Technology,91,4576,98.59187601,edX,112.1118971,4.017959946
4721,Course_4721,Technology,61,3501,72.73293034,Udemy,34.83870005,4.400971001
4722,Course_4722,AI,38,303,54.63893706,Udemy,198.8497517,3.12979688
4723,Course_4723,Design,74,4676,64.21042494,LinkedIn Learning,101.7054403,3.725561318
4724,Course_4724,Programming,80,1365,54.89768983,LinkedIn Learning,167.609116,3.031361826
4725,Course_4725,Finance,60,741,68.77838221,LinkedIn Learning,152.1155713,4.273132444
4726,Course_4726,Business,41,1178,58.41562825,LinkedIn Learning,99.60573645,4.664344953
4727,Course_4727,AI,68,794,66.2915124,Coursera,114.8748216,4.104599087
4728,Course_4728,Office Tools,100,1601,96.5558461,LinkedIn Learning,153.5103418,3.274986856
4729,Course_4729,Office Tools,65,3316,85.3455099,Udemy,39.26539746,4.228198913
4730,Course_4730,Design,73,3697,58.45729626,Coursera,98.79146861,3.73210168
4731,Course_4731,Design,69,3124,99.61732357,Udemy,185.1106026,4.567224832
4732,Course_4732,Design,98,2966,79.05446793,LinkedIn Learning,29.91453419,3.231189629
4733,Course_4733,Technology,22,1914,61.56012839,Coursera,92.64758738,4.583146413
4734,Course_4734,Marketing,97,3447,68.09577969,Udemy,44.73534314,3.57553858
4735,Course_4735,Marketing,20,2484,92.78792455,edX,184.8645179,3.777053433
4736,Course_4736,Data Science,93,4150,77.76794323,edX,73.42891762,4.81715009
4737,Course_4737,Marketing,99,2333,60.33465867,edX,34.01704517,4.632254004
4738,Course_4738,Programming,29,1873,91.24665078,Udemy,176.1809082,4.612113418
4739,Course_4739,Office Tools,93,4514,67.6493841,LinkedIn Learning,133.6424956,3.07419308
4740,Course_4740,Design,79,817,52.00034732,edX,101.0294499,4.584891674
4741,Course_4741,Office Tools,38,3298,63.15794928,Coursera,21.58439551,3.844122714
4742,Course_4742,AI,77,423,62.72883352,Udemy,187.7320113,4.101584238
4743,Course_4743,Design,79,2642,88.23302779,edX,28.64346563,3.644372076
4744,Course_4744,Marketing,51,3599,55.43389894,LinkedIn Learning,185.7731557,4.335406577
4745,Course_4745,Business,41,3923,93.66262688,Udemy,59.79387039,3.321167168
4746,Course_4746,Design,37,1995,93.44207497,Udemy,125.5511709,4.051829097
4747,Course_4747,Office Tools,68,3232,98.54642284,Coursera,78.99332846,3.599040559
4748,Course_4748,Technology,87,4090,81.41802287,Coursera,103.6117336,4.576395525
4749,Course_4749,Technology,25,3743,99.91715208,Udemy,164.8096377,3.503536572
4750,Course_4750,Office Tools,66,3985,88.62332776,Coursera,141.7968092,4.747766143
4751,Course_4751,Data Science,63,1804,66.33541534,Udemy,180.6267111,4.849843059
4752,Course_4752,Finance,71,677,81.25933558,edX,70.94420585,4.528599982
4753,Course_4753,Data Science,56,3173,67.87533743,LinkedIn Learning,187.5875663,4.409808268
4754,Course_4754,Technology,27,4857,60.62207717,Udemy,82.83188191,4.414264069
4755,Course_4755,Design,53,4136,91.36273994,Udemy,168.5484651,4.33154791
4756,Course_4756,Business,39,110,86.68981351,edX,61.15221682,3.805000648
4757,Course_4757,AI,70,4976,72.72108481,Udemy,135.0849724,4.208930617
4758,Course_4758,Finance,67,4858,56.07841535,Coursera,14.76211045,4.163664879
4759,Course_4759,Data Science,75,4996,54.69529379,Udemy,15.7443189,4.723572625
4760,Course_4760,Finance,76,3740,81.9310639,edX,178.0513731,4.841570001
4761,Course_4761,AI,96,2363,80.2304651,Udemy,113.5259563,3.66199927
4762,Course_4762,Technology,91,295,63.27754267,Coursera,140.9260022,4.779359174
4763,Course_4763,Finance,66,935,54.09816619,Coursera,87.03438426,3.515439823
4764,Course_4764,AI,72,3857,92.18843425,LinkedIn Learning,164.1262047,3.760491201
4765,Course_4765,Programming,90,3741,92.75800117,Udemy,112.3900914,3.895041288
4766,Course_4766,Marketing,57,1551,91.95176583,edX,66.96239313,3.519190654
4767,Course_4767,Marketing,54,1323,50.10438901,edX,162.7452688,4.57088892
4768,Course_4768,AI,58,3485,82.03268194,Udemy,34.43980129,3.222900119
4769,Course_4769,Office Tools,78,3768,50.87764424,LinkedIn Learning,104.6811935,4.770353808
4770,Course_4770,Office Tools,41,2928,76.88601117,Udemy,74.81079022,4.249767423
4771,Course_4771,Finance,88,714,74.38916408,Coursera,197.0311607,4.209628557
4772,Course_4772,Programming,20,246,87.22197353,edX,163.7105841,4.194851211
4773,Course_4773,Data Science,77,3616,56.89222526,Coursera,77.9631694,3.736170171
4774,Course_4774,Finance,60,3792,76.22985287,edX,47.30770673,4.73021158
4775,Course_4775,Finance,83,2117,72.99335598,Udemy,27.23085736,3.712771833
4776,Course_4776,Finance,18,1098,79.2151247,Coursera,33.61819896,4.44948533
4777,Course_4777,Design,51,690,74.91973735,LinkedIn Learning,64.2443425,3.810277912
4778,Course_4778,Technology,74,3168,75.75340448,edX,125.2355604,3.417195053
4779,Course_4779,Finance,83,1267,92.81113383,edX,73.88884745,4.526583353
4780,Course_4780,Design,77,2873,81.21296938,LinkedIn Learning,84.56618372,3.018813925
